dataset,fsn,time,image,saa,tracks
2016-12-25,28596456,2016-12-25T19:01:51.33Z,SJI_2796,1,0
2016-12-25,28596457,2016-12-25T19:01:51.34Z,NUV,1,0
2016-12-25,28596458,2016-12-25T19:01:51.40Z,FUV,1,3
2016-12-25,28596459,2016-12-25T19:02:00.95Z,SJI_2832,1,0
2016-12-25,28596460,2016-12-25T19:02:00.96Z,NUV,1,0
2016-12-25,28596461,2016-12-25T19:02:01.02Z,FUV,1,1
2016-12-25,28596462,2016-12-25T19:02:10.29Z,SJI_1400,1,0
2016-12-25,28596463,2016-12-25T19:02:10.29Z,NUV,1,0
2016-12-25,28596464,2016-12-25T19:02:10.36Z,FUV,1,0
2016-12-25,28596465,2016-12-25T19:02:19.95Z,SJI_1330,1,0
2016-12-25,28596466,2016-12-25T19:02:19.96Z,NUV,1,0
2016-12-25,28596467,2016-12-25T19:02:20.02Z,FUV,1,0
2016-12-25,28596468,2016-12-25T19:02:29.55Z,SJI_2796,1,0
2016-12-25,28596469,2016-12-25T19:02:29.55Z,NUV,1,0
2016-12-25,28596470,2016-12-25T19:02:29.62Z,FUV,1,3
2016-12-25,28596471,2016-12-25T19:02:39.17Z,SJI_2832,1,1
2016-12-25,28596472,2016-12-25T19:02:39.18Z,NUV,1,0
2016-12-25,28596473,2016-12-25T19:02:39.24Z,FUV,1,1
2016-12-25,28596474,2016-12-25T19:02:48.54Z,SJI_1400,1,0
2016-12-25,28596475,2016-12-25T19:02:48.54Z,NUV,1,3
2016-12-25,28596476,2016-12-25T19:02:48.61Z,FUV,1,3
2016-12-25,28596477,2016-12-25T19:02:58.33Z,SJI_1330,1,0
2016-12-25,28596478,2016-12-25T19:02:58.33Z,NUV,1,0
2016-12-25,28596479,2016-12-25T19:02:58.40Z,FUV,1,1
2016-12-25,28596480,2016-12-25T19:03:07.92Z,SJI_2796,1,0
2016-12-25,28596481,2016-12-25T19:03:07.93Z,NUV,1,2
2016-12-25,28596482,2016-12-25T19:03:07.99Z,FUV,1,1
2016-12-25,28596483,2016-12-25T19:03:17.55Z,SJI_2832,1,1
2016-12-25,28596484,2016-12-25T19:03:17.55Z,NUV,1,0
2016-12-25,28596485,2016-12-25T19:03:17.62Z,FUV,1,1
2016-12-25,28596486,2016-12-25T19:03:26.88Z,SJI_1400,1,1
2016-12-25,28596487,2016-12-25T19:03:26.89Z,NUV,1,1
2016-12-25,28596488,2016-12-25T19:03:26.95Z,FUV,1,2
2016-12-25,28596489,2016-12-25T19:03:36.56Z,SJI_1330,1,0
2016-12-25,28596490,2016-12-25T19:03:36.57Z,NUV,1,0
2016-12-25,28596491,2016-12-25T19:03:36.63Z,FUV,1,4
2016-12-25,28596492,2016-12-25T19:03:46.14Z,SJI_2796,1,0
2016-12-25,28596493,2016-12-25T19:03:46.15Z,NUV,1,0
2016-12-25,28596494,2016-12-25T19:03:46.21Z,FUV,1,6
2016-12-25,28596495,2016-12-25T19:03:55.77Z,SJI_2832,1,1
2016-12-25,28596496,2016-12-25T19:03:55.77Z,NUV,1,0
2016-12-25,28596497,2016-12-25T19:03:55.84Z,FUV,1,9
2016-12-25,28596498,2016-12-25T19:04:05.12Z,SJI_1400,1,0
2016-12-25,28596499,2016-12-25T19:04:05.13Z,NUV,1,1
2016-12-25,28596500,2016-12-25T19:04:05.19Z,FUV,1,1
2016-12-25,28596501,2016-12-25T19:04:14.82Z,SJI_1330,1,1
2016-12-25,28596502,2016-12-25T19:04:14.83Z,NUV,1,1
2016-12-25,28596503,2016-12-25T19:04:14.89Z,FUV,1,2
2016-12-25,28596504,2016-12-25T19:04:24.36Z,SJI_2796,1,0
2016-12-25,28596505,2016-12-25T19:04:24.37Z,NUV,1,2
2016-12-25,28596506,2016-12-25T19:04:24.43Z,FUV,1,1
2016-12-25,28596507,2016-12-25T19:04:33.98Z,SJI_2832,1,1
2016-12-25,28596508,2016-12-25T19:04:33.99Z,NUV,1,3
2016-12-25,28596509,2016-12-25T19:04:34.06Z,FUV,1,3
2016-12-25,28596510,2016-12-25T19:04:43.35Z,SJI_1400,1,1
2016-12-25,28596511,2016-12-25T19:04:43.36Z,NUV,1,4
2016-12-25,28596512,2016-12-25T19:04:43.42Z,FUV,1,6
2016-12-25,28596513,2016-12-25T19:04:53.04Z,SJI_1330,1,0
2016-12-25,28596514,2016-12-25T19:04:53.04Z,NUV,1,0
2016-12-25,28596515,2016-12-25T19:04:53.11Z,FUV,1,1
2016-12-25,28596516,2016-12-25T19:05:02.58Z,SJI_2796,1,0
2016-12-25,28596517,2016-12-25T19:05:02.58Z,NUV,1,1
2016-12-25,28596518,2016-12-25T19:05:02.65Z,FUV,1,1
2016-12-25,28596519,2016-12-25T19:05:12.20Z,SJI_2832,1,2
2016-12-25,28596520,2016-12-25T19:05:12.21Z,NUV,1,0
2016-12-25,28596521,2016-12-25T19:05:12.27Z,FUV,1,0
2016-12-25,28596522,2016-12-25T19:05:21.55Z,SJI_1400,1,1
2016-12-25,28596523,2016-12-25T19:05:21.56Z,NUV,1,2
2016-12-25,28596524,2016-12-25T19:05:21.62Z,FUV,1,1
2016-12-25,28596525,2016-12-25T19:05:31.25Z,SJI_1330,1,1
2016-12-25,28596526,2016-12-25T19:05:31.25Z,NUV,1,0
2016-12-25,28596527,2016-12-25T19:05:31.32Z,FUV,1,3
2016-12-25,28596528,2016-12-25T19:05:40.80Z,SJI_2796,1,0
2016-12-25,28596529,2016-12-25T19:05:40.80Z,NUV,1,4
2016-12-25,28596530,2016-12-25T19:05:40.87Z,FUV,1,2
2016-12-25,28596531,2016-12-25T19:05:50.42Z,SJI_2832,1,1
2016-12-25,28596532,2016-12-25T19:05:50.43Z,NUV,1,3
2016-12-25,28596533,2016-12-25T19:05:50.49Z,FUV,1,5
2016-12-25,28596534,2016-12-25T19:05:59.77Z,SJI_1400,1,1
2016-12-25,28596535,2016-12-25T19:05:59.78Z,NUV,1,0
2016-12-25,28596536,2016-12-25T19:05:59.84Z,FUV,1,3
2016-12-25,28596537,2016-12-25T19:06:09.45Z,SJI_1330,1,0
2016-12-25,28596538,2016-12-25T19:06:09.46Z,NUV,1,0
2016-12-25,28596539,2016-12-25T19:06:09.52Z,FUV,1,0
2016-12-25,28596540,2016-12-25T19:06:19.02Z,SJI_2796,1,0
2016-12-25,28596541,2016-12-25T19:06:19.02Z,NUV,1,0
2016-12-25,28596542,2016-12-25T19:06:19.09Z,FUV,1,0
2016-12-25,28596543,2016-12-25T19:06:28.64Z,SJI_2832,1,0
2016-12-25,28596544,2016-12-25T19:06:28.65Z,NUV,1,1
2016-12-25,28596545,2016-12-25T19:06:28.71Z,FUV,1,3
2016-12-25,28596546,2016-12-25T19:06:37.99Z,SJI_1400,1,0
