name,dataset,chip,fsn,length,start,slope,noise,gain,vertical,row,column
2014b-267,2014b,FUV2,4609846,15,3744,-0.261214644445838,17.791199684143066,6.0,True,512,3603
2014b-268,2014b,FUV2,4609846,13,3759,0.15522859365066136,17.791199684143066,6.0,True,517,2949
2014b-269,2014b,FUV2,4609846,18,3772,0.20902087124900912,17.791199684143066,6.0,True,539,3732
2014b-270,2014b,FUV2,4609846,13,3790,0.18481103625956025,17.791199684143066,6.0,True,553,3929
2014b-271,2014b,FUV2,4609846,15,3803,-0.05457570578084987,17.791199684143066,6.0,True,572,3714
2014b-272,2014b,FUV1,4609846,18,3818,-0.05274915836980919,17.791199684143066,6.0,True,636,1716
2014b-273,2014b,FUV2,4609846,23,3836,0.05912322125438852,17.791199684143066,6.0,True,671,3590
2014b-274,2014b,FUV2,4609846,15,3859,-0.07014689423583331,17.791199684143066,6.0,True,672,4047
2014b-275,2014b,FUV1,4609846,12,3874,0.3309420942436,17.791199684143066,6.0,True,677,1410
2014b-276,2014b,FUV2,4609846,12,3886,-0.13794945681198595,17.791199684143066,6.0,True,723,2930
2014b-277,2014b,FUV2,4609846,12,3898,0.19000231268923926,17.791199684143066,6.0,True,741,3654
2014b-278,2014b,FUV1,4609846,15,3910,0.10275532233725274,17.791199684143066,6.0,True,753,247
2014b-279,2014b,FUV1,4609846,20,3925,0.062114601984802995,17.791199684143066,6.0,True,775,1735
2014b-280,2014b,FUV1,4609846,14,3945,0.32365168691339885,17.791199684143066,6.0,True,786,1818
2014b-281,2014b,FUV2,4609846,14,3959,-0.009465016539292333,17.791199684143066,6.0,True,793,3894
2014b-282,2014b,FUV2,4609846,12,3973,-0.09750772817074711,17.791199684143066,6.0,True,822,3180
2014b-283,2014b,FUV1,4609846,12,3985,-0.23914940257701622,17.791199684143066,6.0,True,823,362
2014b-284,2014b,FUV2,4609846,18,3997,0.07742037297267346,17.791199684143066,6.0,True,824,3657
2014b-285,2014b,FUV1,4609846,15,4015,-0.303750772861683,17.791199684143066,6.0,True,832,1733
2014b-286,2014b,FUV2,4609846,13,4030,-0.2577328997062504,17.791199684143066,6.0,True,836,3534
2014b-287,2014b,FUV2,4609849,12,4043,-0.14747529936131532,17.791199684143066,6.0,True,366,3061
2014b-288,2014b,FUV1,4609849,13,4055,-0.07534063333801228,17.791199684143066,6.0,True,382,1652
2014b-289,2014b,FUV2,4609849,13,4068,0.14966474210122857,17.791199684143066,6.0,True,395,3740
2014b-290,2014b,FUV2,4609849,13,4081,0.3430950342696712,17.791199684143066,6.0,True,405,3535
2014b-291,2014b,FUV2,4609849,14,4094,-0.07559098430981133,17.791199684143066,6.0,True,482,4069
2014b-292,2014b,FUV2,4609849,17,4108,0.15507718697586553,17.791199684143066,6.0,True,618,3035
2014b-293,2014b,FUV2,4609849,12,4125,-0.03476946007307719,17.791199684143066,6.0,True,640,3934
2014b-294,2014b,FUV2,4609849,13,4137,0.07663964815798824,17.791199684143066,6.0,True,646,3722
2014b-295,2014b,FUV1,4609849,15,4150,0.20440948606429946,17.791199684143066,6.0,True,652,1372
2014b-296,2014b,FUV1,4609849,12,4165,-0.005298551362478202,17.791199684143066,6.0,True,661,1273
2014b-297,2014b,FUV1,4609849,14,4177,-0.3094630048670443,17.791199684143066,6.0,True,668,1780
2014b-298,2014b,FUV2,4609849,13,4191,0.13488531714853097,17.791199684143066,6.0,True,674,2901
2014b-299,2014b,FUV2,4609849,13,4204,0.21051340294035045,17.791199684143066,6.0,True,709,3059
2014b-300,2014b,FUV1,4609849,16,4217,-0.024049307252117805,17.791199684143066,6.0,True,718,1705
2014b-301,2014b,FUV2,4609849,14,4233,0.11790486713866348,17.791199684143066,6.0,True,762,3643
2014b-302,2014b,FUV2,4609849,13,4247,0.04001404114668659,17.791199684143066,6.0,True,767,2951
2014b-303,2014b,FUV2,4609849,14,4260,-0.03755491288377531,17.791199684143066,6.0,True,850,3901
2014b-304,2014b,FUV2,4609849,17,4274,-0.010193878023369388,17.791199684143066,6.0,True,891,3789
2014b-305,2014b,FUV1,4609852,13,4291,0.06192700674596538,17.791199684143066,6.0,True,366,1352
2014b-306,2014b,FUV2,4609852,14,4304,-0.07752603832305076,17.791199684143066,6.0,True,380,2957
2014b-307,2014b,FUV2,4609852,12,4318,0.03520501304286454,17.791199684143066,6.0,True,468,3573
2014b-308,2014b,FUV1,4609852,12,4330,0.1510686389821853,17.791199684143066,6.0,True,471,1903
2014b-309,2014b,FUV2,4609852,14,4342,-0.3165436454283223,17.791199684143066,6.0,True,480,4037
2014b-310,2014b,FUV1,4609852,14,4356,-0.05692826866360605,17.791199684143066,6.0,True,496,1648
2014b-311,2014b,FUV1,4609852,23,4370,-0.02404590790784455,17.791199684143066,6.0,True,500,1386
2014b-312,2014b,FUV2,4609852,25,4393,-0.08516643486445709,17.791199684143066,6.0,True,512,2917
2014b-313,2014b,FUV2,4609852,12,4418,-0.1694969471140537,17.791199684143066,6.0,True,590,3510
2014b-314,2014b,FUV2,4609852,12,4430,0.16436579594752726,17.791199684143066,6.0,True,591,2915
2014b-315,2014b,FUV1,4609852,14,4442,0.25632900382228563,17.791199684143066,6.0,True,599,1886
2014b-316,2014b,FUV2,4609852,13,4456,0.08369778608192996,17.791199684143066,6.0,True,605,3745
2014b-317,2014b,FUV1,4609852,13,4469,0.2594513393695597,17.791199684143066,6.0,True,726,257
2014b-318,2014b,FUV2,4609852,13,4482,0.11110385141183558,17.791199684143066,6.0,True,735,3227
2014b-319,2014b,FUV1,4609852,12,4495,0.18563756455221325,17.791199684143066,6.0,True,742,1722
2014b-320,2014b,FUV1,4609852,12,4507,0.12552361289144162,17.791199684143066,6.0,True,782,167
2014b-321,2014b,FUV2,4609852,15,4519,-0.06936503967273801,17.791199684143066,6.0,True,783,3621
2014b-322,2014b,FUV1,4609852,12,4534,0.24271574876131885,17.791199684143066,6.0,True,852,106
2014b-323,2014b,FUV1,4609852,17,4546,0.1031907169640933,17.791199684143066,6.0,True,880,1738
2014b-324,2014b,FUV1,4609852,12,4563,-0.006868871372248786,17.791199684143066,6.0,True,896,278
2014b-325,2014b,FUV1,4609855,13,4575,0.22747773307681127,17.791199684143066,6.0,True,342,1899
2014b-326,2014b,FUV2,4609855,13,4588,0.16758784453245085,17.791199684143066,6.0,True,500,3634
2014b-327,2014b,FUV1,4609855,15,4601,0.16013980709150982,17.791199684143066,6.0,True,519,1463
2014b-328,2014b,FUV1,4609855,16,4616,0.3213619577962958,17.791199684143066,6.0,True,532,1892
2014b-329,2014b,FUV2,4609855,12,4632,0.00459191718906782,17.791199684143066,6.0,True,570,2986
2014b-330,2014b,FUV2,4609855,22,4644,0.18026776462860375,17.791199684143066,6.0,False,3936,598
2014b-331,2014b,FUV1,4609855,13,4666,-0.01927986340863311,17.791199684143066,6.0,True,615,1435
2014b-332,2014b,FUV2,4609855,17,4679,0.09247465122636075,17.791199684143066,6.0,True,633,3874
2014b-333,2014b,FUV2,4609855,12,4696,0.22535126817464365,17.791199684143066,6.0,True,637,2979
2014b-334,2014b,FUV1,4609855,15,4708,-0.1253721246360549,17.791199684143066,6.0,True,708,266
2014b-335,2014b,FUV2,4609855,12,4723,0.08843465485030796,17.791199684143066,6.0,True,742,3642
2014b-336,2014b,FUV1,4609855,15,4735,0.1753788993381912,17.791199684143066,6.0,True,780,1397
2014b-337,2014b,FUV2,4609855,14,4750,-0.07226523046897469,17.791199684143066,6.0,True,782,3515
2014b-338,2014b,FUV2,4609855,15,4764,0.2213860100891793,17.791199684143066,6.0,True,824,3245
2014b-339,2014b,FUV2,4609855,12,4779,0.02644847542773136,17.791199684143066,6.0,True,833,3926
2014b-340,2014b,FUV2,4609855,13,4791,-0.17583427669197715,17.791199684143066,6.0,False,4020,835
2014b-341,2014b,FUV1,4609855,19,4804,-0.1785660319201058,17.791199684143066,6.0,True,885,371
2014b-342,2014b,FUV2,4609858,16,4823,0.08373051473868247,17.791199684143066,6.0,True,485,2995
2014b-343,2014b,FUV1,4609858,21,4839,-0.14360401795372005,17.791199684143066,6.0,True,628,1750
2014b-344,2014b,FUV2,4609858,15,4860,-0.14366599411468664,17.791199684143066,6.0,True,645,3510
2014b-345,2014b,FUV1,4609858,12,4875,0.34350275293773586,17.791199684143066,6.0,True,646,1339
2014b-346,2014b,FUV2,4609858,13,4887,0.15619270886450823,17.791199684143066,6.0,True,695,3631
2014b-347,2014b,FUV2,4609858,13,4900,-0.10586978916492432,17.791199684143066,6.0,True,736,3223
2014b-348,2014b,FUV2,4609858,12,4913,0.329919317447345,17.791199684143066,6.0,True,794,3723
2014b-349,2014b,FUV2,4609858,13,4925,0.2842254345672038,17.791199684143066,6.0,True,819,3573
2014b-350,2014b,FUV2,4609858,15,4938,0.2916357004142776,17.791199684143066,6.0,True,826,2921
2014b-351,2014b,FUV1,4609858,13,4953,0.2932719277622553,17.791199684143066,6.0,True,882,1738
2014b-352,2014b,FUV1,4609861,14,4966,0.2554706545229108,17.791199684143066,6.0,True,334,1431
2014b-353,2014b,FUV1,4609861,15,4980,0.11150227626215431,17.791199684143066,6.0,True,387,1830
2014b-354,2014b,FUV1,4609861,12,4995,0.10418714513676434,17.791199684143066,6.0,True,405,1791
2014b-355,2014b,FUV1,4609861,18,5007,-0.012172181361462335,17.791199684143066,6.0,True,565,1613
2014b-356,2014b,FUV1,4609861,14,5025,0.08838262218704304,17.791199684143066,6.0,True,612,1267
2014b-357,2014b,FUV1,4609861,17,5039,0.17501271381937025,17.791199684143066,6.0,True,749,99
2014b-358,2014b,FUV1,4609861,14,5056,0.18965589990178325,17.791199684143066,6.0,True,756,183
2014b-359,2014b,FUV2,4609861,13,5070,-0.24564905049168367,17.791199684143066,6.0,True,767,3789
2014b-360,2014b,FUV2,4609861,21,5083,0.1841132981843402,17.791199684143066,6.0,True,820,3744
2014b-361,2014b,FUV2,4609861,12,5104,0.18679564748799932,17.791199684143066,6.0,True,822,3548
2014b-362,2014b,FUV2,4609861,20,5116,0.14871023207040798,17.791199684143066,6.0,True,830,3215
2014b-363,2014b,FUV2,4609861,12,5136,-0.15193277331759203,17.791199684143066,6.0,True,834,3186
2014b-364,2014b,FUV1,4609864,16,5148,0.20680831090045435,17.791199684143066,6.0,True,404,1346
2014b-365,2014b,FUV2,4609864,15,5164,0.12453723678846915,17.791199684143066,6.0,True,625,3648
2014b-366,2014b,FUV2,4609864,16,5179,0.1475168321854444,17.791199684143066,6.0,True,684,2954
2014b-367,2014b,FUV1,4609864,12,5195,0.12685909282992117,17.791199684143066,6.0,True,740,1342
2014b-368,2014b,FUV2,4609864,12,5207,0.17643881091040703,17.791199684143066,6.0,True,743,2937
2014b-369,2014b,FUV1,4609864,12,5219,0.31611652761828457,17.791199684143066,6.0,True,748,1673
2014b-370,2014b,FUV2,4609864,13,5231,0.22317988732709126,17.791199684143066,6.0,True,773,2960
2014b-371,2014b,FUV2,4609864,15,5244,0.03652625210021565,17.791199684143066,6.0,True,893,3169
2014b-372,2014b,FUV1,4609867,15,5259,0.2289725191473082,17.791199684143066,6.0,True,445,1837
2014b-373,2014b,FUV2,4609867,14,5274,0.19348014114605058,17.791199684143066,6.0,True,453,3729
2014b-374,2014b,FUV1,4609867,12,5288,0.3463008440952974,17.791199684143066,6.0,False,409,601
2014b-375,2014b,FUV1,4609867,12,5300,-0.0544361215113567,17.791199684143066,6.0,True,630,339
2014b-376,2014b,FUV2,4609867,19,5312,0.008817503348564496,17.791199684143066,6.0,True,688,3266
2014b-377,2014b,FUV2,4609867,13,5331,-0.002392544605114721,17.791199684143066,6.0,True,705,3798
2014b-378,2014b,FUV2,4609867,16,5344,0.09610762740264998,17.791199684143066,6.0,True,737,3937
2014b-379,2014b,FUV1,4609867,12,5360,0.17680068192585352,17.791199684143066,6.0,True,770,1310
2014b-380,2014b,FUV2,4609867,13,5372,0.236267315123878,17.791199684143066,6.0,True,805,3169
2014b-381,2014b,FUV1,4609867,14,5385,0.1078696322531974,17.791199684143066,6.0,True,810,288
2014b-382,2014b,FUV2,4609867,17,5399,0.3094261522197596,17.791199684143066,6.0,True,891,3255
2014b-383,2014b,FUV2,4609870,19,5416,0.08756742176274189,17.791199684143066,6.0,True,376,3618
2014b-384,2014b,FUV2,4609870,15,5435,0.33626762175079616,17.791199684143066,6.0,True,450,3924
2014b-385,2014b,FUV2,4609873,16,5450,-0.0009218085443449476,17.791199684143066,6.0,True,384,3012
2014b-386,2014b,FUV2,4609873,13,5466,0.3025143747948515,17.791199684143066,6.0,True,580,3143
2014b-387,2014b,FUV2,4609873,13,5479,0.13189301709257642,17.791199684143066,6.0,True,654,2990
2014b-388,2014b,FUV2,4609879,13,5492,0.15091421238785388,17.791199684143066,6.0,True,467,3202
2014b-389,2014b,FUV2,4609879,16,5505,0.21760993578408602,17.791199684143066,6.0,True,474,3758
2014b-390,2014b,FUV2,4609879,12,5521,0.24142147103874997,17.791199684143066,6.0,True,663,3789
2014b-391,2014b,FUV1,4609882,13,5533,0.15720943391288755,17.791199684143066,6.0,True,633,131
2014b-392,2014b,FUV2,4609885,21,5546,0.32816859582854,17.791199684143066,6.0,True,881,3846
2014-1,2014,FUV2,4982363,17,5567,-0.2576041267107094,17.791199684143066,6.0,False,4008,835
2014-2,2014,FUV1,4982579,25,5584,0.19806452851195158,17.791199684143066,6.0,True,494,243
2014-3,2014,FUV2,4982591,19,5609,-0.2875947328030644,17.791199684143066,6.0,False,2998,452
2014-4,2014,FUV2,4982591,23,5628,-0.14159746513107713,17.791199684143066,6.0,False,3129,720
2014-5,2014,FUV2,4982615,21,5651,-0.07574449368530106,17.791199684143066,6.0,False,3653,312
2014-6,2014,FUV1,4982615,13,5672,0.25542646093498234,17.791199684143066,6.0,True,553,1769
2014-7,2014,FUV2,4982702,22,5685,0.0058247474217567865,17.791199684143066,6.0,False,3568,222
2014-8,2014,FUV2,4982717,13,5707,0.16629306535843916,17.791199684143066,6.0,False,3517,227
2014-9,2014,FUV2,4982729,12,5720,-0.11251102841856891,17.791199684143066,6.0,False,3158,708
2014-10,2014,FUV1,4982735,33,5732,-0.016484811387508885,17.791199684143066,6.0,False,243,557
2014-11,2014,FUV1,4982822,31,5765,0.21136096535461626,17.791199684143066,6.0,False,1738,239
2014-12,2014,FUV1,4982831,12,5796,0.13756802156829118,17.791199684143066,6.0,False,180,290
2014-13,2014,FUV2,4982888,20,5808,-0.3001036928145796,17.791199684143066,6.0,True,599,3229
2014-14,2014,FUV1,4982888,18,5828,-0.3160196214263295,17.791199684143066,6.0,False,116,602
2014-15,2014,FUV1,4982891,12,5846,-0.2555876019668322,17.791199684143066,6.0,True,671,1763
2014-16,2014,FUV1,4982945,14,5858,0.015190015912924001,17.791199684143066,6.0,False,1458,428
2014-17,2014,FUV2,4982945,12,5872,-0.3138285212344169,17.791199684143066,6.0,True,710,3138
2014-18,2014,FUV2,4982963,15,5884,-0.2647857576377066,17.791199684143066,6.0,False,2955,359
2014-19,2014,FUV2,4982978,21,5899,0.3014303760514841,17.791199684143066,6.0,False,3223,855
2014-20,2014,FUV1,4982981,20,5920,0.06391643491770935,17.791199684143066,6.0,False,1636,254
2014-21,2014,FUV1,4983059,26,5940,-0.11334072183756282,17.791199684143066,6.0,True,842,1783
2014-22,2014,FUV2,4983077,12,5966,0.02125379827487187,17.791199684143066,6.0,True,273,3874
2014-23,2014,FUV2,4983113,18,5978,-0.3117767202468389,17.791199684143066,6.0,False,3221,544
2014-24,2014,FUV1,4983131,15,5996,-0.22419811847350415,17.791199684143066,6.0,True,604,1386
2014-25,2014,FUV1,4983146,20,6011,0.20431763117711466,17.791199684143066,6.0,True,846,1670
2014-26,2014,FUV1,4983245,18,6031,-0.14387940356748918,17.791199684143066,6.0,True,662,1354
2014-27,2014,FUV1,4983260,12,6049,0.2725576038478033,17.791199684143066,6.0,True,474,102
2014-28,2014,FUV1,4983287,23,6061,-0.18291172606359368,17.791199684143066,6.0,True,501,1629
2014-29,2014,FUV2,4983509,17,6084,-0.09037718588904045,17.791199684143066,6.0,False,3842,867
2014-30,2014,FUV2,4983518,12,6101,-0.2923706291485545,17.791199684143066,6.0,False,3134,326
2014-31,2014,FUV1,4983875,12,6113,0.135555378433684,17.791199684143066,6.0,True,776,1683
2014-32,2014,FUV1,4984031,16,6125,0.10502526529252852,17.791199684143066,6.0,False,1683,446
2014-33,2014,FUV1,4984043,13,6141,-0.27614461269614615,17.791199684143066,6.0,False,434,733
2014-34,2014,FUV1,4984055,22,6154,0.28382248809190586,17.791199684143066,6.0,False,1628,260
2014-35,2014,FUV1,4984070,12,6176,0.20599992395928954,17.791199684143066,6.0,False,1621,429
2014-36,2014,FUV2,4984079,16,6188,-0.21655876407516367,17.791199684143066,6.0,False,3708,528
2014-37,2014,FUV1,4984091,13,6204,0.3452113321892039,17.791199684143066,6.0,True,823,1413
2014-38,2014,FUV2,4984208,15,6217,-0.07758732955937932,17.791199684143066,6.0,False,2971,791
2014-39,2014,FUV1,4984235,14,6232,-0.03732647613259734,17.791199684143066,6.0,False,1815,241
2014-40,2014,FUV2,4984238,14,6246,-0.22192476668750352,17.791199684143066,6.0,False,3001,599
2014-41,2014,FUV1,4984241,15,6260,0.1225444639894593,17.791199684143066,6.0,True,533,1761
2014-42,2014,FUV1,4984256,12,6275,-0.2629026934608157,17.791199684143066,6.0,False,96,453
2014-43,2014,FUV2,4984280,16,6287,0.0026177371213059065,17.791199684143066,6.0,False,3517,488
2014-44,2014,FUV2,4984280,17,6303,0.06775563417346897,17.791199684143066,6.0,False,3020,632
2014-45,2014,FUV1,4984403,13,6320,-0.33067917657045576,17.791199684143066,6.0,False,1362,350
2014-46,2014,FUV2,4984403,15,6333,-0.2930340573399435,17.791199684143066,6.0,False,3982,701
2014-47,2014,FUV2,4984478,15,6348,0.15025616676717232,17.791199684143066,6.0,False,3857,662
2014-48,2014,FUV2,4984520,20,6363,-0.061504720077148994,17.791199684143066,6.0,False,4015,438
2014-49,2014,FUV2,4984532,12,6383,-0.04492917941378724,17.791199684143066,6.0,True,388,3645
2014-50,2014,FUV1,4984604,12,6395,-0.2377763405480064,17.791199684143066,6.0,False,1263,729
2014-51,2014,FUV2,4984622,12,6407,0.17829947956606187,17.791199684143066,6.0,False,4050,243
2014-52,2014,FUV2,4984628,22,6419,0.19695917805493257,17.791199684143066,6.0,True,353,2942
2014-53,2014,FUV1,4984640,15,6441,-0.20977573325909044,17.791199684143066,6.0,False,331,574
2014-54,2014,FUV1,4984658,38,6456,-0.07352071019090298,17.791199684143066,6.0,False,1628,828
2014-55,2014,FUV2,4984892,13,6494,0.032762648855062027,17.791199684143066,6.0,True,805,3871
2014-56,2014,FUV2,4985105,14,6507,0.054012967342276424,17.791199684143066,6.0,False,3768,776
2014-57,2014,FUV2,4985117,23,6521,-0.2530709979495522,17.791199684143066,6.0,True,672,3884
2018-1,2018,FUV1,38601209,15,6544,-0.07174612129427699,17.791199684143066,6.0,False,1818,393
2018-2,2018,FUV1,38601212,19,6559,0.08109567995741548,17.791199684143066,6.0,False,1385,513
2018-3,2018,FUV1,38601233,27,6578,-0.12161766187922783,17.791199684143066,6.0,False,1248,813
2018-4,2018,FUV1,38601239,12,6605,-0.11274602070562413,17.791199684143066,6.0,True,405,1810
2018-5,2018,FUV1,38601254,19,6617,-0.07587804861011306,17.791199684143066,6.0,False,1836,896
2018-6,2018,FUV1,38601263,12,6636,-0.3464647498443553,17.791199684143066,6.0,True,438,332
2018-7,2018,FUV1,38601269,16,6648,0.08450470290940333,17.791199684143066,6.0,False,1779,461
2018-8,2018,FUV1,38601269,13,6664,0.15319761002916055,17.791199684143066,6.0,False,172,791
2018-9,2018,FUV2,38601272,18,6677,0.3265486072620683,17.791199684143066,6.0,True,207,4031
2018-10,2018,FUV1,38601278,21,6695,-0.0814478697461458,17.791199684143066,6.0,False,1898,300
2018-11,2018,FUV1,38601281,14,6716,-0.2299433186790079,17.791199684143066,6.0,True,767,311
2018-12,2018,FUV1,38601296,12,6730,0.21056409373173776,17.791199684143066,6.0,True,733,1760
2018-13,2018,FUV1,38601299,12,6742,-0.03803616333634814,17.791199684143066,6.0,True,605,1746
2018-14,2018,FUV1,38601332,14,6754,-0.19359035265529242,17.791199684143066,6.0,True,1015,289
2018-15,2018,FUV1,38601335,13,6768,0.11733786678728626,17.791199684143066,6.0,False,130,932
2018-16,2018,FUV1,38601341,20,6781,-0.027215331053652533,17.791199684143066,6.0,True,974,317
2018-17,2018,FUV1,38601347,30,6801,-0.012165405001978753,17.791199684143066,6.0,True,359,118
2018-18,2018,FUV1,38601374,25,6831,0.09386185984390695,17.791199684143066,6.0,True,887,1736
2018-19,2018,FUV1,38601380,16,6856,-0.1198247622878153,17.791199684143066,6.0,True,170,1787
2018-20,2018,FUV1,38601386,21,6872,0.2302795318956147,17.791199684143066,6.0,True,252,220
2018-21,2018,FUV1,38601386,13,6893,0.3277655525079037,17.791199684143066,6.0,False,314,600
2018-22,2018,FUV1,38601389,17,6906,-0.08164757753963021,17.791199684143066,6.0,False,290,656
2018-23,2018,FUV1,38601413,37,6923,0.06220246772261935,17.791199684143066,6.0,False,1604,404
2018-24,2018,FUV1,38601422,13,6960,-0.22826469571089777,17.791199684143066,6.0,False,1839,50
2018-25,2018,FUV1,38601449,14,6973,-0.122771008778719,17.791199684143066,6.0,False,1773,96
2018-26,2018,FUV1,38601467,14,6987,-0.16916900519719683,17.791199684143066,6.0,False,288,215
2018-27,2018,FUV2,38601515,32,7001,0.18440093760340195,17.791199684143066,6.0,True,487,3937
